doc_id,doc_name,folder_name
3946,77275,talk.politics.mideast
3947,76422,talk.politics.mideast
3948,77398,talk.politics.mideast
3949,76450,talk.politics.mideast
3950,77804,talk.politics.mideast
3951,77243,talk.politics.mideast
3952,77335,talk.politics.mideast
3953,77379,talk.politics.mideast
3954,77215,talk.politics.mideast
3955,77252,talk.politics.mideast
3956,77329,talk.politics.mideast
3957,76538,talk.politics.mideast
3958,76367,talk.politics.mideast
3959,76442,talk.politics.mideast
3960,77270,talk.politics.mideast
3961,77324,talk.politics.mideast
3962,76447,talk.politics.mideast
3963,77814,talk.politics.mideast
3964,77302,talk.politics.mideast
3965,76405,talk.politics.mideast
3966,77822,talk.politics.mideast
3967,77805,talk.politics.mideast
3968,77396,talk.politics.mideast
3969,77332,talk.politics.mideast
3970,76408,talk.politics.mideast
3971,77368,talk.politics.mideast
3972,77314,talk.politics.mideast
3973,77348,talk.politics.mideast
3974,76439,talk.politics.mideast
3975,76480,talk.politics.mideast
3976,76476,talk.politics.mideast
3977,76461,talk.politics.mideast
3978,76561,talk.politics.mideast
3979,76540,talk.politics.mideast
3980,77391,talk.politics.mideast
3981,77322,talk.politics.mideast
3982,77283,talk.politics.mideast
3983,76545,talk.politics.mideast
3984,77306,talk.politics.mideast
3985,77383,talk.politics.mideast
3986,77191,talk.politics.mideast
3987,77349,talk.politics.mideast
3988,77214,talk.politics.mideast
3989,77196,talk.politics.mideast
3990,77271,talk.politics.mideast
3991,76409,talk.politics.mideast
3992,77210,talk.politics.mideast
3993,77240,talk.politics.mideast
3994,77180,talk.politics.mideast
3995,76542,talk.politics.mideast
3996,76374,talk.politics.mideast
3997,77377,talk.politics.mideast
3998,77201,talk.politics.mideast
3999,77291,talk.politics.mideast
4000,77262,talk.politics.mideast
4001,77385,talk.politics.mideast
4002,76460,talk.politics.mideast
4003,77378,talk.politics.mideast
4004,77357,talk.politics.mideast
4005,76472,talk.politics.mideast
4006,77273,talk.politics.mideast
4007,76560,talk.politics.mideast
4008,76440,talk.politics.mideast
4009,77313,talk.politics.mideast
4010,77390,talk.politics.mideast
4011,77381,talk.politics.mideast
4012,76373,talk.politics.mideast
4013,77347,talk.politics.mideast
4014,77208,talk.politics.mideast
4015,77285,talk.politics.mideast
4016,77212,talk.politics.mideast
4017,77315,talk.politics.mideast
4018,77289,talk.politics.mideast
4019,76519,talk.politics.mideast
4020,77395,talk.politics.mideast
4021,76550,talk.politics.mideast
4022,76435,talk.politics.mideast
4023,77188,talk.politics.mideast
4024,77268,talk.politics.mideast
4025,77223,talk.politics.mideast
4026,77818,talk.politics.mideast
4027,77363,talk.politics.mideast
4028,76385,talk.politics.mideast
4029,76401,talk.politics.mideast
4030,77184,talk.politics.mideast
4031,77178,talk.politics.mideast
4032,77225,talk.politics.mideast
4033,77364,talk.politics.mideast
4034,77392,talk.politics.mideast
4035,76438,talk.politics.mideast
4036,77251,talk.politics.mideast
4037,77216,talk.politics.mideast
4038,77242,talk.politics.mideast
4039,77234,talk.politics.mideast
4040,76548,talk.politics.mideast
4041,77263,talk.politics.mideast
4042,76471,talk.politics.mideast
4043,76448,talk.politics.mideast
4044,76389,talk.politics.mideast
4045,77401,talk.politics.mideast
4046,77187,talk.politics.mideast
4047,77204,talk.politics.mideast
4048,76388,talk.politics.mideast
4049,76451,talk.politics.mideast
4050,77237,talk.politics.mideast
4051,76404,talk.politics.mideast
4052,77815,talk.politics.mideast
4053,76410,talk.politics.mideast
4054,77810,talk.politics.mideast
4055,77255,talk.politics.mideast
4056,77245,talk.politics.mideast
4057,77206,talk.politics.mideast
4058,77239,talk.politics.mideast
4059,77274,talk.politics.mideast
4060,77259,talk.politics.mideast
4061,77362,talk.politics.mideast
4062,76380,talk.politics.mideast
4063,76431,talk.politics.mideast
4064,76418,talk.politics.mideast
4065,76563,talk.politics.mideast
4066,76558,talk.politics.mideast
4067,76454,talk.politics.mideast
4068,76456,talk.politics.mideast
4069,77338,talk.politics.mideast
4070,76554,talk.politics.mideast
4071,77192,talk.politics.mideast
4072,77293,talk.politics.mideast
4073,77341,talk.politics.mideast
4074,77817,talk.politics.mideast
4075,77327,talk.politics.mideast
4076,77355,talk.politics.mideast
4077,77331,talk.politics.mideast
4078,77387,talk.politics.mideast
4079,76535,talk.politics.mideast
4080,77388,talk.politics.mideast
4081,76446,talk.politics.mideast
4082,76433,talk.politics.mideast
4083,76457,talk.politics.mideast
4084,77233,talk.politics.mideast
4085,77207,talk.politics.mideast
4086,76553,talk.politics.mideast
4087,76562,talk.politics.mideast
4088,77241,talk.politics.mideast
4089,76544,talk.politics.mideast
4090,76551,talk.politics.mideast
4091,77354,talk.politics.mideast
4092,77276,talk.politics.mideast
4093,77261,talk.politics.mideast
4094,76369,talk.politics.mideast
4095,77312,talk.politics.mideast
4096,76546,talk.politics.mideast
4097,76421,talk.politics.mideast
4098,76397,talk.politics.mideast
4099,77244,talk.politics.mideast
4100,77319,talk.politics.mideast
4101,77318,talk.politics.mideast
4102,77356,talk.politics.mideast
4103,76462,talk.politics.mideast
4104,77346,talk.politics.mideast
4105,76355,talk.politics.mideast
4106,77375,talk.politics.mideast
4107,77294,talk.politics.mideast
4108,77200,talk.politics.mideast
4109,77195,talk.politics.mideast
4110,77236,talk.politics.mideast
4111,76449,talk.politics.mideast
4112,76453,talk.politics.mideast
4113,77186,talk.politics.mideast
4114,76455,talk.politics.mideast
4115,77373,talk.politics.mideast
4116,77367,talk.politics.mideast
4117,77181,talk.politics.mideast
4118,77231,talk.politics.mideast
4119,76402,talk.politics.mideast
4120,77316,talk.politics.mideast
4121,76368,talk.politics.mideast
4122,77389,talk.politics.mideast
4123,76372,talk.politics.mideast
4124,77183,talk.politics.mideast
4125,77394,talk.politics.mideast
4126,76568,talk.politics.mideast
4127,77177,talk.politics.mideast
4128,76416,talk.politics.mideast
4129,76366,talk.politics.mideast
4130,76479,talk.politics.mideast
4131,76420,talk.politics.mideast
4132,77248,talk.politics.mideast
4133,76375,talk.politics.mideast
4134,76541,talk.politics.mideast
4135,76437,talk.politics.mideast
4136,77278,talk.politics.mideast
4137,76382,talk.politics.mideast
4138,77307,talk.politics.mideast
4139,77296,talk.politics.mideast
4140,77221,talk.politics.mideast
4141,77213,talk.politics.mideast
4142,77264,talk.politics.mideast
4143,77370,talk.politics.mideast
4144,77199,talk.politics.mideast
4145,77811,talk.politics.mideast
4146,77190,talk.politics.mideast
4147,77310,talk.politics.mideast
4148,77284,talk.politics.mideast
4149,77227,talk.politics.mideast
4150,76470,talk.politics.mideast
4151,76386,talk.politics.mideast
4152,77247,talk.politics.mideast
4153,77260,talk.politics.mideast
4154,76381,talk.politics.mideast
4155,77189,talk.politics.mideast
4156,77397,talk.politics.mideast
4157,77211,talk.politics.mideast
4158,76552,talk.politics.mideast
4159,77369,talk.politics.mideast
4160,77218,talk.politics.mideast
4161,77803,talk.politics.mideast
4162,77229,talk.politics.mideast
4163,77326,talk.politics.mideast
4164,77182,talk.politics.mideast
4165,54897,talk.politics.guns
4166,55125,talk.politics.guns
4167,54845,talk.politics.guns
4168,55250,talk.politics.guns
4169,54920,talk.politics.guns
4170,54837,talk.politics.guns
4171,55096,talk.politics.guns
4172,54560,talk.politics.guns
4173,54558,talk.politics.guns
4174,54616,talk.politics.guns
4175,54727,talk.politics.guns
4176,54678,talk.politics.guns
4177,54748,talk.politics.guns
4178,54887,talk.politics.guns
4179,55039,talk.politics.guns
4180,54639,talk.politics.guns
4181,55099,talk.politics.guns
4182,55064,talk.politics.guns
4183,54917,talk.politics.guns
4184,54628,talk.politics.guns
4185,54624,talk.politics.guns
4186,54641,talk.politics.guns
4187,55109,talk.politics.guns
4188,54538,talk.politics.guns
4189,55080,talk.politics.guns
4190,55263,talk.politics.guns
4191,54580,talk.politics.guns
4192,54464,talk.politics.guns
4193,55267,talk.politics.guns
4194,54883,talk.politics.guns
4195,55106,talk.politics.guns
4196,54864,talk.politics.guns
4197,54838,talk.politics.guns
4198,54840,talk.politics.guns
4199,54742,talk.politics.guns
4200,54850,talk.politics.guns
4201,54550,talk.politics.guns
4202,54834,talk.politics.guns
4203,54710,talk.politics.guns
4204,54584,talk.politics.guns
4205,55063,talk.politics.guns
4206,54728,talk.politics.guns
4207,54713,talk.politics.guns
4208,54858,talk.politics.guns
4209,55470,talk.politics.guns
4210,54582,talk.politics.guns
4211,54634,talk.politics.guns
4212,54876,talk.politics.guns
4213,54585,talk.politics.guns
4214,55102,talk.politics.guns
4215,54590,talk.politics.guns
4216,55048,talk.politics.guns
4217,54769,talk.politics.guns
4218,54600,talk.politics.guns
4219,54750,talk.politics.guns
4220,54912,talk.politics.guns
4221,54591,talk.politics.guns
4222,54621,talk.politics.guns
4223,54919,talk.politics.guns
4224,55104,talk.politics.guns
4225,54854,talk.politics.guns
4226,55115,talk.politics.guns
4227,54726,talk.politics.guns
4228,55078,talk.politics.guns
4229,54885,talk.politics.guns
4230,54557,talk.politics.guns
4231,55270,talk.politics.guns
4232,55050,talk.politics.guns
4233,55086,talk.politics.guns
4234,55053,talk.politics.guns
4235,55425,talk.politics.guns
4236,54874,talk.politics.guns
4237,55471,talk.politics.guns
4238,55240,talk.politics.guns
4239,54712,talk.politics.guns
4240,54612,talk.politics.guns
4241,54609,talk.politics.guns
4242,54599,talk.politics.guns
4243,54620,talk.politics.guns
4244,55117,talk.politics.guns
4245,55467,talk.politics.guns
4246,54833,talk.politics.guns
4247,55066,talk.politics.guns
4248,54904,talk.politics.guns
4249,54689,talk.politics.guns
4250,55122,talk.politics.guns
4251,55265,talk.politics.guns
4252,54848,talk.politics.guns
4253,55059,talk.politics.guns
4254,55116,talk.politics.guns
4255,54683,talk.politics.guns
4256,55488,talk.politics.guns
4257,55061,talk.politics.guns
4258,54878,talk.politics.guns
4259,55038,talk.politics.guns
4260,54586,talk.politics.guns
4261,54552,talk.politics.guns
4262,55081,talk.politics.guns
4263,54581,talk.politics.guns
4264,55091,talk.politics.guns
4265,54613,talk.politics.guns
4266,54842,talk.politics.guns
4267,54908,talk.politics.guns
4268,54542,talk.politics.guns
4269,54593,talk.politics.guns
4270,54921,talk.politics.guns
4271,54911,talk.politics.guns
4272,54575,talk.politics.guns
4273,54905,talk.politics.guns
4274,54960,talk.politics.guns
4275,55262,talk.politics.guns
4276,54644,talk.politics.guns
4277,55273,talk.politics.guns
4278,55269,talk.politics.guns
4279,54714,talk.politics.guns
4280,54953,talk.politics.guns
4281,54753,talk.politics.guns
4282,54866,talk.politics.guns
4283,54906,talk.politics.guns
4284,55073,talk.politics.guns
4285,55124,talk.politics.guns
4286,55041,talk.politics.guns
4287,54884,talk.politics.guns
4288,55278,talk.politics.guns
4289,54614,talk.politics.guns
4290,55113,talk.politics.guns
4291,55120,talk.politics.guns
4292,55248,talk.politics.guns
4293,54588,talk.politics.guns
4294,55114,talk.politics.guns
4295,54959,talk.politics.guns
4296,54696,talk.politics.guns
4297,54754,talk.politics.guns
4298,55489,talk.politics.guns
4299,54711,talk.politics.guns
4300,54468,talk.politics.guns
4301,54870,talk.politics.guns
4302,54604,talk.politics.guns
4303,54886,talk.politics.guns
4304,54855,talk.politics.guns
4305,54627,talk.politics.guns
4306,55056,talk.politics.guns
4307,55107,talk.politics.guns
4308,55280,talk.politics.guns
4309,54903,talk.politics.guns
4310,54824,talk.politics.guns
4311,54544,talk.politics.guns
4312,55426,talk.politics.guns
4313,54671,talk.politics.guns
4314,55054,talk.politics.guns
4315,54900,talk.politics.guns
4316,55094,talk.politics.guns
4317,55483,talk.politics.guns
4318,55486,talk.politics.guns
4319,54625,talk.politics.guns
4320,54910,talk.politics.guns
4321,54561,talk.politics.guns
4322,54868,talk.politics.guns
4323,54894,talk.politics.guns
4324,54637,talk.politics.guns
4325,55272,talk.politics.guns
4326,54715,talk.politics.guns
4327,54698,talk.politics.guns
4328,54522,talk.politics.guns
4329,55068,talk.politics.guns
4330,54877,talk.politics.guns
4331,55087,talk.politics.guns
4332,54607,talk.politics.guns
4333,54543,talk.politics.guns
4334,54879,talk.politics.guns
4335,55260,talk.politics.guns
4336,55111,talk.politics.guns
4337,55261,talk.politics.guns
4338,55098,talk.politics.guns
4339,55251,talk.politics.guns
4340,54835,talk.politics.guns
4341,55079,talk.politics.guns
4342,54691,talk.politics.guns
4343,54846,talk.politics.guns
4344,55241,talk.politics.guns
4345,55077,talk.politics.guns
4346,55076,talk.politics.guns
4347,54709,talk.politics.guns
4348,54861,talk.politics.guns
4349,54626,talk.politics.guns
4350,54856,talk.politics.guns
4351,54642,talk.politics.guns
4352,55231,talk.politics.guns
4353,54891,talk.politics.guns
4354,54554,talk.politics.guns
4355,54638,talk.politics.guns
4356,54602,talk.politics.guns
4357,54587,talk.politics.guns
4358,54836,talk.politics.guns
4359,54618,talk.politics.guns
4360,54743,talk.politics.guns
4361,55040,talk.politics.guns
4362,54597,talk.politics.guns
4363,54669,talk.politics.guns
4364,54615,talk.politics.guns
4365,54853,talk.politics.guns
4366,54735,talk.politics.guns
4367,55112,talk.politics.guns
4368,54899,talk.politics.guns
4369,54688,talk.politics.guns
4370,54528,talk.politics.guns
4371,54827,talk.politics.guns
4372,54873,talk.politics.guns
4373,54622,talk.politics.guns
4374,54670,talk.politics.guns
4375,55472,talk.politics.guns
4376,54916,talk.politics.guns
4377,55239,talk.politics.guns
4378,55232,talk.politics.guns
4379,55095,talk.politics.guns
4380,54643,talk.politics.guns
4381,55062,talk.politics.guns
4382,55057,talk.politics.guns
4383,54880,talk.politics.guns
4384,55258,talk.politics.guns
4385,54948,talk.politics.guns
4386,55074,talk.politics.guns
4387,54736,talk.politics.guns
4388,54852,talk.politics.guns
4389,54882,talk.politics.guns
4390,54749,talk.politics.guns
4391,54955,talk.politics.guns
4392,55274,talk.politics.guns
4393,54610,talk.politics.guns
4394,54746,talk.politics.guns
4395,55126,talk.politics.guns
4396,55088,talk.politics.guns
4397,54734,talk.politics.guns
4398,54605,talk.politics.guns
4399,54623,talk.politics.guns
4400,54859,talk.politics.guns
4401,55085,talk.politics.guns
4402,54821,talk.politics.guns
4403,54617,talk.politics.guns
4404,54578,talk.politics.guns
4405,55487,talk.politics.guns
4406,55259,talk.politics.guns
4407,55110,talk.politics.guns
4408,55249,talk.politics.guns
4409,55271,talk.politics.guns
4410,54611,talk.politics.guns
4411,54577,talk.politics.guns
4412,54958,talk.politics.guns
4413,54682,talk.politics.guns
4414,54555,talk.politics.guns
4415,55067,talk.politics.guns
4416,55065,talk.politics.guns
4417,54745,talk.politics.guns
4418,55233,talk.politics.guns
4419,55101,talk.politics.guns
4420,55060,talk.politics.guns
4421,54539,talk.politics.guns
4422,54603,talk.politics.guns
4423,54956,talk.politics.guns
4424,54847,talk.politics.guns
4425,55097,talk.politics.guns
4426,55235,talk.politics.guns
4427,55108,talk.politics.guns
4428,55051,talk.politics.guns
4429,55092,talk.politics.guns
4430,55055,talk.politics.guns
4431,54890,talk.politics.guns
4432,54907,talk.politics.guns
4433,54601,talk.politics.guns
4434,54701,talk.politics.guns
4435,55268,talk.politics.guns
4436,55485,talk.politics.guns
4437,54914,talk.politics.guns
4438,55118,talk.politics.guns
4439,54592,talk.politics.guns
4440,54685,talk.politics.guns
4441,54915,talk.politics.guns
4442,55105,talk.politics.guns
4443,54583,talk.politics.guns
4444,54589,talk.politics.guns
4445,55082,talk.politics.guns
4446,55036,talk.politics.guns
4447,54828,talk.politics.guns
4448,54918,talk.politics.guns
4449,54820,talk.politics.guns
4450,54841,talk.politics.guns
4451,54909,talk.politics.guns
4452,54913,talk.politics.guns
4453,54697,talk.politics.guns
4454,55083,talk.politics.guns
4455,55490,talk.politics.guns
4456,54860,talk.politics.guns
4457,54888,talk.politics.guns
4458,55264,talk.politics.guns
4459,54540,talk.politics.guns
4460,55084,talk.politics.guns
4461,54843,talk.politics.guns
4462,54751,talk.politics.guns
4463,55123,talk.politics.guns
4464,54947,talk.politics.guns
4465,55089,talk.politics.guns
4466,54951,talk.politics.guns
4467,55049,talk.politics.guns
4468,54957,talk.politics.guns
4469,55058,talk.politics.guns
4470,54893,talk.politics.guns
4471,55484,talk.politics.guns
4472,55238,talk.politics.guns
4473,55276,talk.politics.guns
4474,54950,talk.politics.guns
4475,54559,talk.politics.guns
4476,54823,talk.politics.guns
4477,54839,talk.politics.guns
4478,54825,talk.politics.guns
4479,55121,talk.politics.guns
4480,55476,talk.politics.guns
4481,55037,talk.politics.guns
4482,54640,talk.politics.guns
4483,55266,talk.politics.guns
4484,54875,talk.politics.guns
4485,55256,talk.politics.guns
4486,54872,talk.politics.guns
4487,55279,talk.politics.guns
4488,54949,talk.politics.guns
4489,54546,talk.politics.guns
4490,54892,talk.politics.guns
4491,54737,talk.politics.guns
4492,55052,talk.politics.guns
4493,55075,talk.politics.guns
4494,54579,talk.politics.guns
4495,54857,talk.politics.guns
4496,54636,talk.politics.guns
4497,54596,talk.politics.guns
4498,54889,talk.politics.guns
4499,54553,talk.politics.guns
4500,54606,talk.politics.guns
4501,55069,talk.politics.guns
4502,54865,talk.politics.guns
4503,54755,talk.politics.guns
4504,55234,talk.politics.guns
4505,54822,talk.politics.guns
4506,55468,talk.politics.guns
4507,55119,talk.politics.guns
4508,54849,talk.politics.guns
4509,54752,talk.politics.guns
4510,55275,talk.politics.guns
4511,55277,talk.politics.guns
4512,54687,talk.politics.guns
4513,54871,talk.politics.guns
4514,54619,talk.politics.guns
4515,54826,talk.politics.guns
4516,54770,talk.politics.guns
4517,54598,talk.politics.guns
4518,54699,talk.politics.guns
4519,54576,talk.politics.guns
4520,54869,talk.politics.guns
4521,54896,talk.politics.guns
4522,55103,talk.politics.guns
4523,54704,talk.politics.guns
4524,55482,talk.politics.guns
4525,54772,talk.politics.guns
4526,55071,talk.politics.guns
4527,54895,talk.politics.guns
4528,55093,talk.politics.guns
4529,52260,comp.sys.mac.hardware
4530,52268,comp.sys.mac.hardware
4531,51945,comp.sys.mac.hardware
4532,52200,comp.sys.mac.hardware
4533,52287,comp.sys.mac.hardware
4534,52099,comp.sys.mac.hardware
4535,51993,comp.sys.mac.hardware
4536,51982,comp.sys.mac.hardware
4537,51984,comp.sys.mac.hardware
4538,51991,comp.sys.mac.hardware
4539,52336,comp.sys.mac.hardware
4540,52106,comp.sys.mac.hardware
4541,52179,comp.sys.mac.hardware
4542,52293,comp.sys.mac.hardware
4543,52262,comp.sys.mac.hardware
4544,52162,comp.sys.mac.hardware
4545,52218,comp.sys.mac.hardware
4546,52307,comp.sys.mac.hardware
4547,52434,comp.sys.mac.hardware
4548,52039,comp.sys.mac.hardware
4549,52183,comp.sys.mac.hardware
4550,52343,comp.sys.mac.hardware
4551,52123,comp.sys.mac.hardware
4552,51938,comp.sys.mac.hardware
4553,52130,comp.sys.mac.hardware
4554,52069,comp.sys.mac.hardware
4555,52301,comp.sys.mac.hardware
4556,52061,comp.sys.mac.hardware
4557,52015,comp.sys.mac.hardware
4558,52291,comp.sys.mac.hardware
4559,52013,comp.sys.mac.hardware
4560,52154,comp.sys.mac.hardware
4561,52103,comp.sys.mac.hardware
4562,52038,comp.sys.mac.hardware
4563,52297,comp.sys.mac.hardware
4564,52288,comp.sys.mac.hardware
4565,52224,comp.sys.mac.hardware
4566,51979,comp.sys.mac.hardware
4567,52338,comp.sys.mac.hardware
4568,52087,comp.sys.mac.hardware
4569,52125,comp.sys.mac.hardware
4570,52027,comp.sys.mac.hardware
4571,52267,comp.sys.mac.hardware
4572,51983,comp.sys.mac.hardware
4573,52054,comp.sys.mac.hardware
4574,52100,comp.sys.mac.hardware
4575,52198,comp.sys.mac.hardware
4576,52076,comp.sys.mac.hardware
4577,51999,comp.sys.mac.hardware
4578,52440,comp.sys.mac.hardware
4579,52211,comp.sys.mac.hardware
4580,52275,comp.sys.mac.hardware
4581,52056,comp.sys.mac.hardware
4582,52186,comp.sys.mac.hardware
4583,52182,comp.sys.mac.hardware
4584,51992,comp.sys.mac.hardware
4585,52221,comp.sys.mac.hardware
4586,52230,comp.sys.mac.hardware
4587,51952,comp.sys.mac.hardware
4588,51962,comp.sys.mac.hardware
4589,51967,comp.sys.mac.hardware
4590,52310,comp.sys.mac.hardware
4591,51975,comp.sys.mac.hardware
4592,52286,comp.sys.mac.hardware
4593,52257,comp.sys.mac.hardware
4594,52305,comp.sys.mac.hardware
4595,52136,comp.sys.mac.hardware
4596,52151,comp.sys.mac.hardware
4597,52272,comp.sys.mac.hardware
4598,52251,comp.sys.mac.hardware
4599,51998,comp.sys.mac.hardware
4600,52176,comp.sys.mac.hardware
4601,52238,comp.sys.mac.hardware
4602,52035,comp.sys.mac.hardware
4603,52138,comp.sys.mac.hardware
4604,52096,comp.sys.mac.hardware
4605,51960,comp.sys.mac.hardware
4606,52324,comp.sys.mac.hardware
4607,51980,comp.sys.mac.hardware
4608,52178,comp.sys.mac.hardware
4609,52346,comp.sys.mac.hardware
4610,52347,comp.sys.mac.hardware
4611,52441,comp.sys.mac.hardware
4612,52177,comp.sys.mac.hardware
4613,51955,comp.sys.mac.hardware
4614,52246,comp.sys.mac.hardware
4615,51942,comp.sys.mac.hardware
4616,52446,comp.sys.mac.hardware
4617,52227,comp.sys.mac.hardware
4618,52156,comp.sys.mac.hardware
4619,52122,comp.sys.mac.hardware
4620,52201,comp.sys.mac.hardware
4621,52002,comp.sys.mac.hardware
4622,52235,comp.sys.mac.hardware
4623,52000,comp.sys.mac.hardware
4624,52327,comp.sys.mac.hardware
4625,52215,comp.sys.mac.hardware
4626,51950,comp.sys.mac.hardware
4627,52028,comp.sys.mac.hardware
4628,52236,comp.sys.mac.hardware
4629,51978,comp.sys.mac.hardware
4630,52270,comp.sys.mac.hardware
4631,52172,comp.sys.mac.hardware
4632,52273,comp.sys.mac.hardware
4633,52263,comp.sys.mac.hardware
4634,52167,comp.sys.mac.hardware
4635,52077,comp.sys.mac.hardware
4636,52149,comp.sys.mac.hardware
4637,52049,comp.sys.mac.hardware
4638,52194,comp.sys.mac.hardware
4639,52137,comp.sys.mac.hardware
4640,52036,comp.sys.mac.hardware
4641,52217,comp.sys.mac.hardware
4642,52014,comp.sys.mac.hardware
4643,52342,comp.sys.mac.hardware
4644,52019,comp.sys.mac.hardware
4645,52134,comp.sys.mac.hardware
4646,52042,comp.sys.mac.hardware
4647,52068,comp.sys.mac.hardware
4648,51959,comp.sys.mac.hardware
4649,51976,comp.sys.mac.hardware
4650,52127,comp.sys.mac.hardware
4651,51969,comp.sys.mac.hardware
4652,52010,comp.sys.mac.hardware
4653,52261,comp.sys.mac.hardware
4654,52032,comp.sys.mac.hardware
4655,52043,comp.sys.mac.hardware
4656,52107,comp.sys.mac.hardware
4657,52318,comp.sys.mac.hardware
4658,52299,comp.sys.mac.hardware
4659,52229,comp.sys.mac.hardware
4660,52269,comp.sys.mac.hardware
4661,52258,comp.sys.mac.hardware
4662,52058,comp.sys.mac.hardware
4663,52233,comp.sys.mac.hardware
4664,52298,comp.sys.mac.hardware
4665,52005,comp.sys.mac.hardware
4666,51965,comp.sys.mac.hardware
4667,52021,comp.sys.mac.hardware
4668,52104,comp.sys.mac.hardware
4669,52083,comp.sys.mac.hardware
4670,52242,comp.sys.mac.hardware
4671,52243,comp.sys.mac.hardware
4672,52438,comp.sys.mac.hardware
4673,51986,comp.sys.mac.hardware
4674,52344,comp.sys.mac.hardware
4675,52092,comp.sys.mac.hardware
4676,52333,comp.sys.mac.hardware
4677,52060,comp.sys.mac.hardware
4678,52065,comp.sys.mac.hardware
4679,52037,comp.sys.mac.hardware
4680,52245,comp.sys.mac.hardware
4681,52071,comp.sys.mac.hardware
4682,52001,comp.sys.mac.hardware
4683,52111,comp.sys.mac.hardware
4684,52090,comp.sys.mac.hardware
4685,52192,comp.sys.mac.hardware
4686,52403,comp.sys.mac.hardware
4687,52443,comp.sys.mac.hardware
4688,52004,comp.sys.mac.hardware
4689,51972,comp.sys.mac.hardware
4690,52404,comp.sys.mac.hardware
4691,52057,comp.sys.mac.hardware
4692,52119,comp.sys.mac.hardware
4693,52129,comp.sys.mac.hardware
4694,52088,comp.sys.mac.hardware
4695,51954,comp.sys.mac.hardware
4696,52216,comp.sys.mac.hardware
4697,52309,comp.sys.mac.hardware
4698,52265,comp.sys.mac.hardware
4699,52248,comp.sys.mac.hardware
4700,52237,comp.sys.mac.hardware
4701,52191,comp.sys.mac.hardware
4702,52205,comp.sys.mac.hardware
4703,52153,comp.sys.mac.hardware
4704,51949,comp.sys.mac.hardware
4705,52124,comp.sys.mac.hardware
4706,52110,comp.sys.mac.hardware
4707,52075,comp.sys.mac.hardware
4708,52066,comp.sys.mac.hardware
4709,51997,comp.sys.mac.hardware
4710,52283,comp.sys.mac.hardware
4711,52018,comp.sys.mac.hardware
4712,52253,comp.sys.mac.hardware
4713,52271,comp.sys.mac.hardware
4714,52170,comp.sys.mac.hardware
4715,51985,comp.sys.mac.hardware
4716,52239,comp.sys.mac.hardware
4717,52219,comp.sys.mac.hardware
4718,52120,comp.sys.mac.hardware
4719,52202,comp.sys.mac.hardware
4720,52132,comp.sys.mac.hardware
4721,52255,comp.sys.mac.hardware
4722,52311,comp.sys.mac.hardware
4723,52026,comp.sys.mac.hardware
4724,52340,comp.sys.mac.hardware
4725,52003,comp.sys.mac.hardware
4726,52190,comp.sys.mac.hardware
4727,52063,comp.sys.mac.hardware
4728,52085,comp.sys.mac.hardware
4729,52329,comp.sys.mac.hardware
4730,52256,comp.sys.mac.hardware
4731,52030,comp.sys.mac.hardware
4732,52160,comp.sys.mac.hardware
4733,52046,comp.sys.mac.hardware
4734,52173,comp.sys.mac.hardware
4735,52047,comp.sys.mac.hardware
4736,51974,comp.sys.mac.hardware
4737,52284,comp.sys.mac.hardware
4738,52150,comp.sys.mac.hardware
4739,51981,comp.sys.mac.hardware
4740,52252,comp.sys.mac.hardware
4741,52045,comp.sys.mac.hardware
4742,52325,comp.sys.mac.hardware
4743,52290,comp.sys.mac.hardware
4744,51944,comp.sys.mac.hardware
4745,52175,comp.sys.mac.hardware
4746,52116,comp.sys.mac.hardware
4747,52163,comp.sys.mac.hardware
4748,52444,comp.sys.mac.hardware
4749,52098,comp.sys.mac.hardware
4750,52171,comp.sys.mac.hardware
4751,52240,comp.sys.mac.hardware
4752,52232,comp.sys.mac.hardware
4753,52112,comp.sys.mac.hardware
4754,52084,comp.sys.mac.hardware
4755,52250,comp.sys.mac.hardware
4756,52436,comp.sys.mac.hardware
4757,52203,comp.sys.mac.hardware
4758,52133,comp.sys.mac.hardware
4759,52241,comp.sys.mac.hardware
4760,52121,comp.sys.mac.hardware
4761,52115,comp.sys.mac.hardware
4762,52161,comp.sys.mac.hardware
4763,52152,comp.sys.mac.hardware
4764,52303,comp.sys.mac.hardware
4765,52209,comp.sys.mac.hardware
4766,52081,comp.sys.mac.hardware
4767,52101,comp.sys.mac.hardware
4768,52118,comp.sys.mac.hardware
4769,52064,comp.sys.mac.hardware
4770,52078,comp.sys.mac.hardware
4771,52334,comp.sys.mac.hardware
4772,52097,comp.sys.mac.hardware
4773,52050,comp.sys.mac.hardware
4774,52140,comp.sys.mac.hardware
4775,52144,comp.sys.mac.hardware
4776,52197,comp.sys.mac.hardware
4777,52276,comp.sys.mac.hardware
4778,52295,comp.sys.mac.hardware
4779,52292,comp.sys.mac.hardware
4780,52169,comp.sys.mac.hardware
4781,51988,comp.sys.mac.hardware
4782,52044,comp.sys.mac.hardware
4783,52113,comp.sys.mac.hardware
4784,52437,comp.sys.mac.hardware
4785,52439,comp.sys.mac.hardware
4786,52214,comp.sys.mac.hardware
4787,52008,comp.sys.mac.hardware
4788,52082,comp.sys.mac.hardware
4789,51890,comp.sys.mac.hardware
4790,52184,comp.sys.mac.hardware
4791,52289,comp.sys.mac.hardware
4792,52040,comp.sys.mac.hardware
